fid,pc11_state,pc11_distr,pc11_subdi,town_villa,year,Rainfed_cropland,Herbaceous_cover_cropland,Tree_or_shrub_cover_cropland,Irrigated_cropland,Open_evergreen_broadleaved_forest,Closed_evergreen_broadleaved_forest,Open_deciduous_broadleaved_forest,Closed_deciduous_broadleaved_forest,Open_evergreen_needle_leaved_forest,Closed_evergreen_needle_leaved_forest,Open_deciduous_needle_leaved_forest,Closed_deciduous_needle_leaved_forest,Open_mixed_leaf_forest,Closed_mixed_leaf_forest,Shrubland,Evergreen_shrubland,Deciduous_shrubland,Grassland,Lichens_and_mosses,Sparse_vegetation,Sparse_shrubland,Sparse_herbaceous,Swamp,Marsh,Flooded_flat,Saline,Mangrove,Salt_marsh,Tidal_flat,Impervious_surfaces,Bare_areas,Consolidated_bare_areas,Unconsolidated_bare_areas,Water_body,Permanent_ice_and_snow,Filled_value
629542,30,586,05618,Curdi,2018,0.46,0.17,,0.09,12.62,223.41,53.70,425.45,1.73,192.98,1.90,,24.16,,0.45,,,6.05,,1.17,,,3.59,49.53,126.47,,,,,,0.39,,,302.52,,
629546,30,586,05618,Vichundrem,2018,1.63,0.52,,6.74,6.47,162.93,33.14,249.33,1.56,588.31,0.32,,6.72,,1.01,19.35,,9.43,,0.09,,,,,,,,,,,,,,,,
629547,30,586,05618,Sigonem,2018,0.09,,,,0.26,2061.34,4.16,9.16,,23.64,0.09,,2.94,,,2.51,,,,,,,,,,,,,,,,,,,,
629548,30,586,05618,Netorli,2018,4.15,2.76,,21.17,14.77,2050.08,92.67,495.25,1.30,1356.35,0.52,,22.85,,0.43,131.35,,1.99,,,,,0.26,,,,,,,0.78,,,,,,
629549,30,586,05618,Nundem,2018,2.51,3.11,,0.17,2.33,507.59,22.29,88.52,0.52,191.50,1.47,,7.28,,,17.31,,,,,,,,,,,,,,,,,,,,
629550,30,586,05618,Verlem,2018,3.02,1.38,,1.73,23.58,3293.00,101.71,262.22,2.25,510.35,5.35,,58.04,,1.81,185.64,,6.48,,,,,,,,,,,,0.43,,,,,,4.71
629556,30,586,05619,Gaodongrem,2018,95.12,112.62,3.00,21.22,118.41,1484.16,194.39,2457.73,6.48,1339.08,7.60,0.95,332.30,,4.73,284.83,,1.12,,0.17,,,1.45,2.84,,,,,,2.18,1.30,,,2.59,,11.87
629557,30,586,05619,Poinguinim,2018,51.06,38.01,23.33,40.45,56.54,367.38,121.92,1278.60,5.94,855.89,5.81,1.28,27.74,,6.77,9.08,,64.86,0.09,0.09,,,2.80,6.30,0.02,,,,,34.23,,,,6.07,,2.33
629559,30,586,05619,Cotigao,2018,70.64,53.38,7.95,10.00,43.94,6871.32,271.55,904.10,5.45,2500.48,5.31,2.85,169.26,,1.61,140.87,,2.17,,,,,,,,,,,,1.38,,,,,,15.08
629225,30,585,05610,Penha-de-Franca,2019,30.28,2.93,,22.35,4.98,3.97,5.70,246.29,0.17,14.50,0.09,,0.43,,2.67,,,1.47,,,,,0.17,5.33,0.11,,,,,120.92,,,,24.76,,
629226,30,585,05610,Salvador do Mundo,2019,36.61,0.87,,25.97,12.58,64.27,27.90,601.27,0.34,191.49,,,0.95,,0.26,,,2.07,,0.52,,,5.29,65.65,26.78,,,,0.26,28.28,1.40,,,111.88,,
629231,30,585,05611,Chorao,2019,54.75,13.45,0.43,43.39,8.58,30.30,15.23,888.17,1.98,48.30,0.17,,1.29,,6.04,,,6.64,,0.95,,,46.44,178.66,10.09,,0.09,,0.26,6.25,1.27,,,399.40,,
629234,30,585,05611,Navelim,2019,5.17,0.61,,21.26,3.17,5.71,6.71,191.50,0.17,3.39,0.17,,0.95,,2.41,,,0.52,,0.34,,,11.67,155.28,3.28,,,,,2.09,0.60,,,238.96,,
629255,30,585,05611,Chimbel,2019,19.50,0.34,,6.27,2.61,1.21,7.59,228.00,0.17,72.31,,,,,0.33,,,6.17,,0.09,,,,7.92,0.70,,,,,59.59,,,,86.14,,
629261,30,585,05611,Panaji,2019,200.69,18.71,,224.69,21.29,40.19,44.08,1015.59,1.80,143.52,0.22,,6.66,,14.27,,,31.28,,1.64,,,8.75,147.20,11.23,,,,8.04,526.04,1.12,,,262.56,,
629292,30,585,05613,Siroli,2019,0.91,0.14,,1.72,2.73,139.14,12.33,111.97,0.26,59.59,0.09,,3.20,,0.09,,,,,,,,,,,,,,,0.95,,,,,,
629293,30,585,05613,Anjunem,2019,0.09,,,0.17,0.86,129.07,5.92,15.17,0.17,10.25,0.52,,1.10,,0.95,,,,,,,,0.75,9.35,5.43,,,,,,,,,19.15,,
629294,30,585,05613,Quelaudem,2019,,,,,0.78,242.74,3.68,13.11,,18.74,1.87,,2.79,,0.17,,,,,,,,0.88,4.14,1.12,,,,,,,,,11.51,,
629295,30,585,05613,Ponsuli,2019,0.26,,,0.52,2.20,257.52,10.66,21.25,0.52,33.54,0.43,,4.55,,1.00,,,,,,,,0.22,1.73,,,,,,,,,,,,
629296,30,585,05613,Choraundem,2019,1.67,0.17,,0.86,11.09,336.78,14.80,185.29,0.26,40.22,3.53,0.09,30.14,,,,,,,,,,,,,,,,,0.95,,,,,,
629297,30,585,05613,Ivrem-Buzruco,2019,4.04,2.07,,0.97,9.22,164.17,7.88,227.23,0.17,29.50,0.09,,38.04,,0.09,0.09,,,,,,,,,,,,,,1.72,,,,,,
629298,30,585,05613,Ivrem-Curdo,2019,1.21,0.86,,0.75,4.16,182.27,9.71,96.89,0.17,61.32,,,8.24,,,,,,,,,,,,,,,,,0.34,,,,,,
629299,30,585,05613,Golauli,2019,0.42,,,0.71,6.54,395.07,16.58,126.89,0.29,54.13,1.12,0.17,36.85,,,,,,,,,,,,,,,,,0.34,,,,,,
629300,30,585,05613,Surla,2019,0.51,0.17,,0.34,8.30,1064.77,36.94,207.88,0.34,62.41,4.43,0.09,83.47,,0.17,0.17,,4.09,,,,,,,,,,,,1.72,,,,,,
629301,30,585,05613,Satrem,2019,0.09,0.03,,0.30,7.26,1860.81,22.97,136.09,0.17,58.68,3.06,,56.71,,,0.09,,,,,,,,,,,,,,0.17,,,,,,
629302,30,585,05613,Derodem,2019,,,,0.36,2.68,1197.58,9.12,73.21,,47.09,0.34,,6.44,,0.10,,,1.82,,,,,,0.09,,,,,,,,,,,,
629303,30,585,05613,Codal,2019,0.17,,,0.16,4.40,992.34,22.11,121.69,0.48,146.87,0.86,0.09,19.46,,,,,,,,,,,,,,,,,,,,,,,
629304,30,585,05613,Rivem,2019,0.27,,,0.39,5.30,321.77,16.66,71.94,0.40,82.61,0.78,0.26,11.57,,,,,,,,,,,,,,,,,0.17,,,,,,
629305,30,585,05613,Dongurli,2019,8.66,1.98,,4.62,7.56,181.59,24.18,427.71,1.38,155.03,0.69,0.09,11.88,,,0.09,,,,,,,,0.09,,,,,,5.00,,,,,,
629306,30,585,05613,Pale,2019,1.12,0.34,,1.08,4.68,349.40,15.97,278.24,1.38,91.76,1.81,0.17,30.31,,0.09,,,,,,,,,,,,,,,1.06,,,,,,
629307,30,585,05613,Gululem,2019,0.34,,,0.34,0.99,606.13,2.97,21.54,0.26,30.65,0.86,,2.07,,1.24,,,,,0.17,,,2.71,13.56,12.32,,,,,,0.17,,,82.31,,
629308,30,585,05613,Querim,2019,1.29,0.09,,1.03,5.58,710.70,32.82,233.15,0.48,227.19,0.34,,8.44,,0.09,,,,,,,,1.12,0.52,,,,,,8.08,,,,0.69,,
629310,30,585,05613,Saleli,2019,7.42,1.64,,3.05,8.45,166.03,20.06,515.22,0.43,132.50,1.03,,9.78,,0.30,,,0.60,,,,,,,,,,,,4.20,,,,,,
629311,30,585,05613,Zormen,2019,0.78,0.09,,0.78,9.71,353.16,35.00,211.55,0.95,95.23,2.72,,41.86,,,0.17,,,,,,,,,,,,,,0.86,,,,,,
629312,30,585,05613,Dabem,2019,2.41,,,0.67,4.34,135.74,11.24,143.63,0.30,80.01,0.04,0.17,8.24,,,,,,,,,,,,,,,,,0.43,,,,,,
629313,30,585,05613,Compordem,2019,4.21,0.95,,3.10,6.56,206.23,14.36,377.98,0.60,90.25,0.34,,17.26,,0.17,,,,,,,,0.09,,,,,,,2.41,,,,,,
629314,30,585,05613,Edorem,2019,0.26,,,1.19,1.91,30.31,5.52,47.97,0.09,56.97,,,0.39,,,,,,,,,,,,,,,,,,,,,,,
629315,30,585,05613,Naneli,2019,2.67,0.78,,2.64,6.55,109.53,17.02,334.28,0.78,153.64,0.09,,10.93,,,,,,,,,,,,,,,,,0.23,,,,,,
629316,30,585,05613,Carambolim-Brama,2019,0.73,0.09,,0.75,5.48,207.48,7.32,162.88,0.26,108.73,0.09,,2.80,,,,,,,,,,,,,,,,,0.17,,,,,,
629317,30,585,05613,Xelopo-Buzruco,2019,0.34,0.34,,1.27,3.03,27.74,5.46,107.99,0.17,54.63,0.09,,0.72,,,,,,,,,,,,,,,,,0.34,,,,,,
629318,30,585,05613,Sigonem,2019,0.26,,,0.26,6.60,131.79,9.83,76.62,0.26,75.31,0.34,0.17,3.66,,,,,0.09,,,,,,,,,,,,,,,,,,
629319,30,585,05613,Maloli,2019,0.26,0.17,,0.09,6.93,189.19,17.07,197.20,0.90,141.91,0.26,0.09,7.65,,,,,,,,,,,,,,,,,,,,,,,
629320,30,585,05613,Nanorem,2019,0.20,,,0.60,6.04,144.26,8.69,97.85,0.09,85.51,0.26,,1.85,,,,,,,,,,,,,,,,,,,,,,,
629321,30,585,05613,Vainguinim,2019,,,,,1.03,798.44,4.23,18.28,0.09,14.17,0.17,,0.43,,,0.09,,,,,,,,,,,,,,,,,,,,
629322,30,585,05613,Zarani,2019,0.14,,,0.43,1.78,664.52,11.16,40.84,0.17,75.66,0.17,,10.08,,,,,,,0.70,,,1.51,0.85,,,,,,,,,,0.17,,
629323,30,585,05613,Ustem,2019,0.13,,,1.05,8.27,136.21,9.61,162.25,0.43,97.58,,,0.95,,,,,,,0.34,,,0.54,2.12,,,,,,0.09,0.06,,,1.92,,
629324,30,585,05613,Davem,2019,0.53,0.17,,0.34,10.97,150.36,20.91,255.21,0.34,171.37,0.04,,5.34,,,,,0.17,,0.32,,,1.02,1.67,,,,,,0.43,,,,0.81,,
629325,30,585,05613,Bombedem,2019,0.08,,,,0.60,15.39,1.21,18.08,,19.23,,,0.09,,,,,,,,,,,,,,,,,,,,,,,
629326,30,585,05613,Ambedem,2019,0.30,0.28,,0.26,1.35,27.97,2.10,38.98,0.17,43.02,,,0.69,,,,,0.09,,,,,,,,,,,,0.22,,,,,,
629327,30,585,05613,Nagargao,2019,0.52,0.23,,0.42,1.94,33.83,2.46,91.73,0.34,47.06,,0.09,2.09,,,0.26,,,,,,,,,,,,,,0.92,,,,,,
629328,30,585,05613,Satorem,2019,0.28,0.34,,0.38,2.44,28.33,4.20,99.54,,64.06,,,0.63,,,,,,,,,,,,,,,,,0.09,,,,,,
629329,30,585,05613,Mauzi,2019,2.16,1.38,,5.46,8.36,112.91,18.92,302.21,0.74,166.60,0.09,,6.83,,0.09,,,,,,,,,,,,,,,2.07,,,,,,
629330,30,585,05613,Buimpal,2019,3.89,0.95,,1.30,1.81,91.16,9.80,178.48,0.09,124.21,,,0.26,,0.30,,,0.78,,,,,,,,,,,,5.97,,,,,,
629331,30,585,05613,Cumarconda,2019,0.34,0.17,,0.26,0.66,132.40,17.81,114.54,0.09,278.17,0.09,,0.05,,0.09,,,0.18,,,,,,,,,,,,,,,,,,
629339,30,585,05613,Sanvordem,2019,0.26,0.09,,,4.80,76.94,10.01,128.69,0.50,104.26,0.06,,1.84,,,,,0.17,,0.11,,,1.14,1.77,,,,,,1.29,,,,0.78,,
629340,30,585,05613,Sonal,2019,1.85,0.34,,2.01,6.11,58.52,7.79,145.13,0.26,83.71,,,2.59,,,,,0.34,,0.56,,,1.17,3.33,,,,,,0.26,,,,2.15,,
629341,30,585,05613,Codvol,2019,,,,0.37,0.90,816.76,3.64,24.21,,19.18,0.09,,0.27,,,,,,,0.33,,,0.63,0.43,,,,,,,,,,,,
629342,30,585,05613,Pendral,2019,0.09,,,0.26,1.98,1656.78,10.36,36.91,0.17,68.10,0.09,0.09,4.88,,,,,,,0.08,,,0.45,0.36,,,,,,,,,,0.00,,
629343,30,585,05613,Caranzol,2019,3.01,4.22,,2.54,25.45,2659.04,56.58,466.71,1.90,729.54,1.29,0.09,30.12,,,0.34,,0.26,,0.65,,,2.05,2.73,,,,,,0.60,0.03,,,2.30,,
629344,30,585,05613,Carambolim-Bozruco,2019,0.17,0.26,,,14.43,158.59,15.90,140.99,0.17,151.54,0.34,,1.89,,,0.09,,,,,,,,,,,,,,0.26,,,,,,
629345,30,585,05613,Velguem,2019,0.78,0.08,,0.52,7.72,84.32,14.34,198.09,0.88,122.70,,,0.95,,0.17,,,0.66,,0.30,,,0.62,4.56,,,,,,0.86,,,,6.48,,
629356,30,585,05613,Xelopo-Curdo,2019,0.60,0.61,,0.09,4.90,126.13,8.98,140.19,0.43,164.47,0.26,0.09,1.10,,0.34,,,2.20,,0.26,,,0.09,0.26,,,,,,0.17,,,,1.98,,
629357,30,585,05613,Siranguli,2019,1.40,0.78,,0.43,4.10,177.93,7.98,54.93,0.09,65.08,0.26,,1.66,,,,,,,,,,,,,,,,,,,,,,,
629358,30,585,05613,Sirsodem,2019,0.67,0.09,,0.69,4.59,150.40,7.16,85.55,0.17,43.99,0.09,,4.86,,,,,,,,,,,,,,,,,0.09,,,,,,
629359,30,585,05613,Assodem,2019,0.69,0.09,,0.09,1.54,350.06,3.96,78.28,0.51,70.80,0.09,,0.17,,,,,,,,,,,,,,,,,,,,,,,
629360,30,585,05613,Govanem,2019,0.09,,,,0.97,233.29,5.93,52.39,0.26,131.22,0.17,,0.95,,0.17,,,1.44,,0.26,,,,0.17,,,,,,0.09,0.09,,,0.69,,
629361,30,585,05613,Malpona,2019,0.26,0.26,,0.09,2.32,77.98,7.07,148.57,0.09,135.66,0.09,,1.81,,0.43,,,5.26,,,,,,,,,,,,,,,,,,
629362,30,585,05613,Ambeli,2019,,0.09,,0.25,1.70,39.32,5.58,43.59,0.09,122.36,,,1.03,,,,,0.61,,,,,,,,,,,,,,,,,,
629363,30,585,05613,Melauli,2019,0.34,0.09,,0.61,8.75,181.20,24.44,572.19,1.21,824.33,0.17,,3.12,,0.09,,,1.38,,0.52,,,2.71,2.65,,,,,,0.35,,,,0.34,,
629364,30,585,05613,Conquirem,2019,9.06,0.78,,0.86,1.38,88.28,14.91,254.40,0.17,452.30,,,0.93,,0.43,,,3.62,,0.43,,,1.28,2.57,,,,,,2.07,,,,4.97,,
629376,30,585,05614,Gangem,2019,0.34,,,0.78,1.29,149.74,18.88,102.18,1.03,259.70,0.34,,1.15,,0.09,,,,,0.14,,,0.45,1.29,,,,,,0.52,,,,4.06,,
629397,30,585,05614,Usgao,2019,31.18,8.11,,14.39,15.73,326.34,64.34,1205.02,1.90,748.99,0.17,,5.94,,7.76,,,26.83,,1.83,,,13.18,29.00,1.91,,,,,95.38,0.43,,,71.06,,
629472,30,586,05617,Undorna,2019,1.07,1.67,,1.99,6.11,56.01,10.33,365.61,0.96,79.02,,0.09,1.24,,0.43,,,2.06,,,,,1.81,17.17,0.52,,,,,,,,,27.42,,
629493,30,586,05617,Sulcorna,2019,1.99,3.10,,0.78,10.08,440.90,39.89,358.67,1.81,401.09,0.09,,14.02,,1.93,12.46,,10.12,,,,,,,,,,,,0.60,,,,,,
629495,30,586,05617,Cazur,2019,1.64,4.49,,0.17,3.73,393.62,33.55,96.98,0.57,108.77,0.87,0.43,43.56,,0.09,17.17,,0.09,,,,,,,,,,,,,,,,,,
629496,30,586,05617,Mangal,2019,1.56,1.99,,0.69,6.13,745.01,26.01,118.28,0.95,201.16,1.38,0.43,27.89,,0.17,28.74,,0.26,,,,,,,,,,,,0.09,,,,,,
629500,30,586,05618,Piliem,2019,13.72,15.72,,3.92,4.04,261.05,11.90,646.36,1.29,215.48,,,5.12,,11.47,,,42.89,,1.31,,,0.86,5.42,,,,,,16.59,,,,2.62,,
629501,30,586,05618,Darbandora,2019,18.35,27.14,,7.17,30.44,678.95,113.59,1705.21,2.33,1728.68,0.43,0.17,30.92,,11.84,,,82.49,,2.17,,,1.66,9.84,0.38,,,,,2.85,0.09,,,9.96,,
629502,30,586,05618,Sancordem,2019,0.09,0.26,,0.26,0.43,303.33,16.65,107.51,0.43,361.33,,,1.55,,0.17,,,4.06,,,,,,,,,,,,,,,,,,
629503,30,586,05618,Aglote,2019,2.93,2.51,,1.58,9.11,206.55,30.23,610.50,0.92,772.45,0.69,,3.54,,1.47,,,12.22,,0.43,,,0.98,1.97,,,,,,1.04,,,,0.45,,
629504,30,586,05618,Surla,2019,6.38,1.37,,2.24,19.89,4632.36,70.04,635.84,1.98,1043.58,0.95,0.09,96.95,,0.26,,,1.38,,,,,0.02,,,,,,,0.22,,,,,,
629505,30,586,05618,Molem,2019,4.45,2.07,,7.24,8.87,1931.64,57.12,547.62,1.41,1156.75,0.26,0.17,34.43,,0.84,,,4.58,,,,,,,,,,,,2.42,,,,0.00,,
629506,30,586,05618,Caranzol,2019,1.59,0.35,,2.49,4.00,2230.31,23.32,156.12,0.45,121.74,0.16,,31.81,,0.35,,,5.68,,,,,0.09,0.35,,,,,,,,,,,,
629507,30,586,05618,Colem,2019,9.96,6.97,,4.76,14.16,976.68,52.76,883.85,1.00,999.74,0.39,,8.95,,3.46,,,32.28,,0.78,,,1.55,4.49,0.95,,,,,10.61,0.35,,,9.06,,
629508,30,586,05618,Sigao,2019,23.37,9.33,,4.14,16.93,295.09,36.03,995.93,0.68,680.98,0.43,,7.52,,7.28,,,60.30,,0.86,,,1.04,6.84,3.97,,,,,0.78,0.86,,,16.93,,
629509,30,586,05618,Sangod,2019,15.40,16.94,,7.13,18.94,353.59,57.70,1309.54,2.04,1109.09,0.09,,11.23,,9.62,,,53.49,,1.38,,,2.06,5.06,0.60,,,,,1.33,0.26,,,12.70,,
629510,30,586,05618,Cormonem,2019,0.27,,,0.73,3.63,32.36,7.33,259.61,0.32,122.46,0.09,,0.64,,,,,0.58,,,,,0.49,0.35,,,,,,,,,,,,
629511,30,586,05618,Codli,2019,84.93,27.61,,8.86,29.34,189.91,41.27,1168.59,1.21,550.23,0.09,,8.63,,19.85,,,103.90,,1.20,,,0.37,11.88,37.85,,,,,3.11,3.28,,,62.36,,
629514,30,586,05618,Bandoli,2019,7.76,3.24,,1.68,12.43,63.32,20.60,617.11,0.69,287.30,0.09,,0.98,,3.33,,,18.09,,0.43,,,0.29,1.97,,,,,,1.21,,,,19.24,,
629517,30,586,05618,Santona,2019,74.86,13.51,,3.50,13.77,7.67,15.63,513.49,0.19,142.60,0.09,,4.67,,19.82,,,56.70,,4.40,,,0.09,6.92,12.40,,,,,4.25,1.29,,,69.31,,
629518,30,586,05618,Calem,2019,3.03,7.34,,9.93,18.84,725.15,49.36,1526.70,1.08,1244.11,0.13,,15.43,,2.24,,,10.30,,0.09,,,0.26,0.78,,,,,,0.95,,,,,,
629519,30,586,05618,Sonauli,2019,0.51,,0.04,0.86,6.47,2409.27,22.43,109.97,0.17,122.23,0.55,,11.21,,0.09,,,0.09,,,,,,,,,,,,,,,,,,
629520,30,586,05618,Boma,2019,,,,,0.26,785.63,2.50,8.38,,18.92,0.09,,3.71,,0.26,,,,,,,,,,,,,,,,,,,,,
629521,30,586,05618,Oxel,2019,,,,,0.17,999.05,2.88,21.62,0.09,31.89,,,0.35,,,,,,,,,,,,,,,,,,,,,,,
629522,30,586,05618,Dongurli,2019,0.17,0.26,,,0.98,882.22,7.45,55.82,0.12,150.88,,,0.94,,,,,,,,,,,,,,,,,,,,,,,
629523,30,586,05618,Patiem,2019,9.14,2.57,,0.95,9.69,808.77,16.57,206.49,0.50,164.61,,,4.30,,6.34,,,18.16,,0.60,,,0.09,1.04,0.26,,,,,0.09,,,,19.17,,
629524,30,586,05618,Maulinguem,2019,0.74,0.60,,,5.85,195.60,12.44,174.51,0.26,114.37,0.60,,2.07,,0.26,,,4.27,,0.35,,,,0.94,,,,,,,,,,8.71,,
629525,30,586,05618,Dudal,2019,0.69,2.33,,0.22,5.59,87.64,8.16,385.31,0.86,220.94,0.09,,0.44,,0.09,,,4.92,,,,,0.09,0.74,0.35,,,,,,,,,4.52,,
629531,30,586,05618,Xelpem,2019,3.59,0.65,,0.52,8.13,14.16,6.17,203.38,0.17,43.51,,,1.73,,0.17,,,0.38,,0.26,,,4.58,14.78,2.21,,,,,4.00,,,,87.63,,
629532,30,586,05618,Salauli,2019,5.44,5.01,0.09,0.43,8.62,64.79,21.45,384.71,0.86,166.92,,,0.46,,1.12,,,0.86,,0.09,,,3.98,80.81,24.14,,,,,0.09,0.09,,,268.66,,
629533,30,586,05618,Uguem,2019,17.90,4.65,,4.49,24.62,143.45,38.93,937.02,1.33,506.25,0.43,,11.22,,1.81,,,2.03,,0.35,,,1.72,17.33,1.21,,,,,4.13,0.09,,,44.96,,
629534,30,586,05618,Tudou,2019,12.80,8.98,,1.64,14.40,668.38,24.28,255.58,1.55,250.63,0.26,,7.06,,11.09,,,32.69,,0.86,,,0.35,1.90,0.35,,,,,0.07,0.09,,,36.49,,
629535,30,586,05618,Potrem,2019,2.41,3.04,,0.35,6.06,1698.46,23.33,141.68,1.21,246.34,0.52,0.10,22.07,,1.30,0.09,,7.51,,,,,,0.19,,,,,,0.10,,,,0.43,,
629536,30,586,05618,Bati,2019,3.20,1.11,,3.28,12.38,1424.36,50.13,528.66,3.11,795.47,0.52,0.16,25.80,,1.03,,,3.54,,0.09,,,0.17,0.33,,,,,,0.69,,,,0.52,,
629537,30,586,05618,Cumbari,2019,0.35,0.52,,0.80,3.75,2395.11,17.96,99.64,0.43,201.10,0.43,,8.96,,0.17,0.26,,,,,,,,,,,,,,,,,,,,
629538,30,586,05618,Viliena,2019,0.26,,,3.52,5.34,73.53,7.14,129.84,0.60,169.61,0.26,,2.16,,,,,,,,,,,,,,,,,,,,,,,
629539,30,586,05618,Dongor,2019,,,,0.26,0.35,736.35,5.34,19.61,,77.29,0.09,,1.24,,,,,,,,,,,,,,,,,,,,,,,
629540,30,586,05618,Naiquinim,2019,3.54,1.55,,2.25,10.31,283.25,41.85,868.12,1.30,502.38,0.95,,4.63,,0.60,,,4.40,,0.43,,,16.59,79.03,50.24,,,,,3.02,0.26,,,61.43,,
629541,30,586,05618,Porteem,2019,0.60,,,0.26,4.66,154.32,29.88,264.82,0.43,362.42,,,4.39,,1.21,,,,,,,,5.43,55.24,68.13,,,,,,0.26,,,272.86,,
629542,30,586,05618,Curdi,2019,0.46,0.17,,,12.36,221.01,57.81,436.33,1.64,191.60,1.64,,27.70,,0.88,,,5.87,,0.26,,,5.10,59.14,81.04,,,,,,,,,323.81,,
629546,30,586,05618,Vichundrem,2019,2.25,0.42,,7.00,6.33,162.68,32.71,250.29,1.56,587.20,0.24,,7.07,,0.84,19.35,,9.52,,,,,,0.09,,,,,,,,,,,,
629547,30,586,05618,Sigonem,2019,0.09,,,,0.35,2060.96,3.90,9.54,,23.90,0.09,,2.85,,,2.51,,,,,,,,,,,,,,,,,,,,
629548,30,586,05618,Netorli,2019,4.23,2.51,,20.39,14.69,2046.24,94.28,495.59,1.73,1358.15,0.78,,23.62,,0.35,131.09,,1.99,,,,,0.26,,,,,,,0.78,,,,,,
629549,30,586,05618,Nundem,2019,2.51,2.94,,0.26,2.51,505.80,22.11,89.30,0.69,192.34,1.47,,7.36,,,17.31,,,,,,,,,,,,,,,,,,,,
629550,30,586,05618,Verlem,2019,3.63,1.56,,1.73,25.14,3287.67,102.47,260.52,1.99,512.54,5.78,0.52,59.27,,1.64,185.73,,6.74,,,,,,,,,,,,0.09,,,,,,4.71
629556,30,586,05619,Gaodongrem,2019,93.63,102.98,3.00,23.63,116.35,1492.58,192.79,2460.55,6.91,1323.44,8.07,2.08,344.97,,4.47,284.83,,1.47,,0.56,,,1.37,2.02,,,,,,1.83,0.17,,,6.57,,11.87
629557,30,586,05619,Poinguinim,2019,52.51,38.80,23.33,40.17,56.94,371.31,122.07,1272.32,6.59,858.94,5.81,1.45,27.65,,6.68,9.59,,61.58,0.09,0.26,,,2.89,5.63,0.02,,,,,32.79,,,,6.85,,2.33
629559,30,586,05619,Cotigao,2019,70.95,50.52,7.95,10.28,43.71,6867.49,271.87,904.95,6.24,2497.67,5.56,3.72,174.31,,1.78,142.15,,2.26,,,,,,,,,,,,0.86,,,,,,15.08
629225,30,585,05610,Penha-de-Franca,2020,34.45,2.07,,21.76,4.83,3.79,5.52,245.21,,14.32,0.09,,0.52,,3.14,,,2.24,,0.17,,,0.17,5.39,0.09,,,,,118.44,,,,24.90,,
629226,30,585,05610,Salvador do Mundo,2020,38.32,0.69,,26.52,12.50,60.30,30.28,598.50,0.95,190.55,0.09,,1.03,,0.82,,,2.16,,0.34,,,5.38,70.32,28.45,,,,0.09,27.63,1.21,,,108.51,,
629231,30,585,05611,Chorao,2020,63.73,11.66,0.43,43.49,10.94,30.17,16.02,874.46,3.45,48.20,,,2.84,,5.32,,,4.91,,0.78,,,46.35,179.02,8.97,,,,0.09,4.61,1.27,,,405.41,,
629234,30,585,05611,Navelim,2020,6.21,0.86,,19.27,2.29,3.73,8.12,205.19,1.47,3.22,0.60,,1.12,,2.85,,,0.69,,0.17,,,10.89,138.91,2.24,,,,,1.76,0.69,,,243.69,,
629255,30,585,05611,Chimbel,2020,22.80,0.60,,4.87,2.07,1.21,8.79,231.84,0.34,71.71,,,0.17,,0.30,,,5.21,0.09,,,,,7.60,0.83,,,,,53.99,,,,86.52,,
629261,30,585,05611,Panaji,2020,234.68,17.50,,236.84,22.07,36.64,45.24,991.34,1.71,145.12,0.26,,7.61,,17.28,,,31.82,,1.01,,,9.33,145.31,8.58,,,,7.20,500.12,1.21,,,268.70,,
629292,30,585,05613,Siroli,2020,1.01,0.14,,1.64,2.41,138.63,11.90,114.42,0.26,58.39,0.09,,3.20,,0.09,,,,,,,,,0.09,,,,,,0.86,,,,,,
629293,30,585,05613,Anjunem,2020,0.09,,,0.17,0.52,128.17,5.79,14.99,1.46,10.07,,,1.19,,0.69,,,,,,,,1.98,12.79,3.63,,,,,,,,,17.40,,
629294,30,585,05613,Quelaudem,2020,,,,,0.78,242.66,3.51,13.20,0.60,18.66,1.61,,2.79,,0.17,,,,,,,,1.03,4.83,1.04,,,,,,,,,10.67,,
629295,30,585,05613,Ponsuli,2020,0.28,,,0.52,1.94,257.95,9.89,21.81,0.52,33.80,0.34,,4.64,,1.24,,,,,,,,,1.13,,,,,,,0.34,,,,,
629296,30,585,05613,Choraundem,2020,1.41,0.17,,0.69,10.14,332.49,14.71,192.09,0.34,39.20,3.53,,29.52,,,,,,,,,,,,,,,,,1.55,,,,,,
629297,30,585,05613,Ivrem-Buzruco,2020,2.15,1.45,,0.54,7.87,163.12,7.96,234.54,0.09,27.78,0.09,,37.36,,0.26,0.09,,,,,,,,,,,,,,1.98,,,,,,
629298,30,585,05613,Ivrem-Curdo,2020,0.86,0.28,,0.49,3.79,181.80,9.82,99.48,0.26,60.72,,,8.07,,,,,,,,,,,,,,,,,0.34,,,,,,
629299,30,585,05613,Golauli,2020,0.26,,,0.63,6.54,393.98,16.56,129.10,0.29,52.83,1.19,0.17,37.13,,,0.09,,,,,,,,,,,,,,0.34,,,,,,
629300,30,585,05613,Surla,2020,0.51,0.43,,0.34,7.78,1061.84,36.73,208.85,1.29,61.77,4.13,0.17,85.37,,0.26,0.17,,4.09,,,,,,,,,,,,2.07,,,,,,
629301,30,585,05613,Satrem,2020,0.09,0.03,,0.47,6.92,1853.01,24.91,140.23,0.78,58.53,2.93,,58.27,,,0.09,,,,,,,,,,,,,,0.17,,,,,,
